Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
7,1000,1050,50,0,0.05,0,863,137,75,75,50,0.0039657999950577505
8,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003953100000217091
9,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003940499998861924
10,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003943000003346242
11,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003972200000134762
12,1000,1050,50,0,0.05,0,863,137,75,75,50,0.0040129999979399145
13,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003975300001911819
14,1000,1050,50,0,0.05,0,863,137,75,75,50,0.0039326999976765364
15,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003953600004024338
16,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003954799998609815
17,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003981800000474323
18,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003920900002412964
19,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003927799996745307
20,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003933100000722334
21,1000,1050,50,0,0.05,0,863,137,75,75,50,0.00394629999937024
22,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003973200000473298
23,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003973200000473298
24,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003923799995391164
25,1000,1050,50,0,0.05,0,863,137,75,75,50,0.00393400000029942
26,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003936900000553578
27,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003925500001059845
28,1000,1050,50,0,0.05,0,863,137,75,75,50,0.004132000001845881
29,1000,1050,50,0,0.05,0,863,137,75,75,50,0.003907999998773448
0,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008155700001225341
1,1000,1100,100,0,0.1,0,848,152,50,50,100,0.00818499999877531
2,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008239700000558514
3,1000,1100,100,0,0.1,0,848,152,50,50,100,0.00826029999734601
4,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008217999995395076
5,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008198799994715955
6,1000,1100,100,0,0.1,0,848,152,50,50,100,0.00827209999988554
7,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008197800001653377
8,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008111000002827495
9,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008321799999976065
10,1000,1100,100,0,0.1,0,848,152,50,50,100,0.009076700000150595
11,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008169100001396146
12,1000,1100,100,0,0.1,0,848,152,50,50,100,0.00812949999817647
13,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008210899999539834
14,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008184199999959674
15,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008128299996315036
16,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008234100001573097
17,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008309000004373956
18,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008269199999631383
19,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008237999994889833
20,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008296899999550078
21,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008161199999449309
22,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008152500005962793
23,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008167200001480523
24,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008146100000885781
25,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008143300001393072
26,1000,1100,100,0,0.1,0,848,152,50,50,100,0.00815879999572644
27,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008150099994963966
28,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008288099998026155
29,1000,1100,100,0,0.1,0,848,152,50,50,100,0.008247499994467944
0,1000,1150,150,0,0.15,0,847,153,25,25,150,0.013849700000719167
1,1000,1150,150,0,0.15,0,847,153,25,25,150,0.012515199996414594
2,1000,1150,150,0,0.15,0,847,153,25,25,150,0.011966300000494812
3,1000,1150,150,0,0.15,0,847,153,25,25,150,0.012764000006427523
4,1000,1150,150,0,0.15,0,847,153,25,25,150,0.0117612999965786
5,1000,1150,150,0,0.15,0,847,153,25,25,150,0.011300400001346134
6,1000,1150,150,0,0.15,0,847,153,25,25,150,0.011079199997766409
7,1000,1150,150,0,0.15,0,847,153,25,25,150,0.011447500000940636
8,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010621500005072448
9,1000,1150,150,0,0.15,0,847,153,25,25,150,0.01120029999583494
10,1000,1150,150,0,0.15,0,847,153,25,25,150,0.011483500005851965
11,1000,1150,150,0,0.15,0,847,153,25,25,150,0.01107600000250386
12,1000,1150,150,0,0.15,0,847,153,25,25,150,0.011239100000238977
13,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010872500002733432
14,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010679199993319344
15,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010767300002044067
16,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010526400001253933
17,1000,1150,150,0,0.15,0,847,153,25,25,150,0.01048169999558013
18,1000,1150,150,0,0.15,0,847,153,25,25,150,0.011056600000301842
19,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010247400001389906
20,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010203199999523349
21,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010136999997484963
22,1000,1150,150,0,0.15,0,847,153,25,25,150,0.01017639999918174
23,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010251299994706642
24,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010266800003591925
25,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010198099997069221
26,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010268500001984648
27,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010334999999031425
28,1000,1150,150,0,0.15,0,847,153,25,25,150,0.010219399999186862
29,1000,1150,150,0,0.15,0,847,153,25,25,150,0.01016939999681199
0,1000,1200,200,0,0.2,0,840,160,0,0,200,0.025176199997076765
1,1000,1200,200,0,0.2,0,840,160,0,0,200,0.013306699998793192
2,1000,1200,200,0,0.2,0,840,160,0,0,200,0.013783399997919332
3,1000,1200,200,0,0.2,0,840,160,0,0,200,0.013126999998348765
4,1000,1200,200,0,0.2,0,840,160,0,0,200,0.012719700003799517
5,1000,1200,200,0,0.2,0,840,160,0,0,200,0.012547899998025969
6,1000,1200,200,0,0.2,0,840,160,0,0,200,0.013155299995560199
7,1000,1200,200,0,0.2,0,840,160,0,0,200,0.01269519999914337
8,1000,1200,200,0,0.2,0,840,160,0,0,200,0.01239289999648463
9,1000,1200,200,0,0.2,0,840,160,0,0,200,0.012853300002461765
10,1000,1200,200,0,0.2,0,840,160,0,0,200,0.012150900001870468
11,1000,1200,200,0,0.2,0,840,160,0,0,200,0.012507300001743715
12,1000,1200,200,0,0.2,0,840,160,0,0,200,0.012872599996626377
13,1000,1200,200,0,0.2,0,840,160,0,0,200,0.012647700001252815
14,1000,1200,200,0,0.2,0,840,160,0,0,200,0.014636600004450884
15,1000,1200,200,0,0.2,0,840,160,0,0,200,0.013778699998511001
16,1000,1200,200,0,0.2,0,840,160,0,0,200,0.013273900003696326
17,1000,1200,200,0,0.2,0,840,160,0,0,200,0.01485300000058487
18,1000,1200,200,0,0.2,0,840,160,0,0,200,0.015358799995738082
19,1000,1200,200,0,0.2,0,840,160,0,0,200,0.013064600003417581
20,1000,1200,200,0,0.2,0,840,160,0,0,200,0.014078099993639626
21,1000,1200,200,0,0.2,0,840,160,0,0,200,0.012367200004518963
22,1000,1200,200,0,0.2,0,840,160,0,0,200,0.01331709999794839
23,1000,1200,200,0,0.2,0,840,160,0,0,200,0.011977699999988545
24,1000,1200,200,0,0.2,0,840,160,0,0,200,0.011369299994839821
25,1000,1200,200,0,0.2,0,840,160,0,0,200,0.011862100000143982
26,1000,1200,200,0,0.2,0,840,160,0,0,200,0.012002700001175981
27,1000,1200,200,0,0.2,0,840,160,0,0,200,0.011978699993051123
28,1000,1200,200,0,0.2,0,840,160,0,0,200,0.012897400003566872
29,1000,1200,200,0,0.2,0,840,160,0,0,200,0.012510399996244814
0,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.0058323999983258545
1,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005820300000777934
2,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005839899997226894
3,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.0058286999992560595
4,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005803299995022826
5,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005794400000013411
6,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005822599996463396
7,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.0057964000006904826
8,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005801700004667509
9,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005858600001374725
10,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005833200004417449
11,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005801100000098813
12,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005801399995107204
13,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005818000005092472
14,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005831800001033116
15,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005820200000016484
16,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005806100001791492
17,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.00577270000212593
18,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005808100002468564
19,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005813499999931082
20,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005854299997736234
21,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005844600003911182
22,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005835500000102911
23,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.00585230000433512
24,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005843200000526849
25,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.0059051000062027015
26,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005798799997137394
27,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005866799998329952
28,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005798400001367554
29,1250,1313,63,0,0.05,0,1088,162,94,94,63,0.005779200000688434
0,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012571600003866479
1,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012521199998445809
2,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012506899998697918
3,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012495700000727084
4,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.01249180000013439
5,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012524300000222865
6,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012556200003018603
7,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012536799993540626
8,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.0124844000019948
9,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012520900003437418
10,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012513399997260422
11,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012493999995058402
12,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012569799997436348
13,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.01254989999870304
14,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012505099999543745
15,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012822999997297302
16,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.013157099994714372
17,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.01267109999753302
18,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012515499998698942
19,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.01253559999895515
20,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012519900003098883
21,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012607599994225893
22,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012559900002088398
23,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012493199996242765
24,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.01289589999942109
25,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012723599997116253
26,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012668400006077718
27,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012629000004380941
28,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012633300000743475
29,1250,1375,125,0,0.1,0,1055,195,63,63,125,0.012659899999562185
0,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.01589149999927031
1,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015882499996223487
2,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.01583099999697879
3,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.01595340000494616
4,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015928000000712927
5,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015981299999111798
6,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015981500000634696
7,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015976599999703467
8,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015792700003657956
9,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015870499999437016
10,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015681500000937376
11,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015740000002551824
12,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015720900002634153
13,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015847800001211
14,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.016032300001825206
15,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015770700003486127
16,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.0157967000050121
17,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015734900000097696
18,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015780499998072628
19,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.0158406999980798
20,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.01605359999666689
21,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.01572919999307487
22,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015805600000021514
23,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.01567409999552183
24,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015711100000771694
25,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.01581150000129128
26,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015745400000014342
27,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015698499999416526
28,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015868299997237045
29,1250,1438,188,0,0.15,0,1071,179,32,32,188,0.015797600004589185
0,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015018199999758508
1,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015056199998070952
2,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.014968899995437823
3,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015031599999929313
4,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015008900001703296
5,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015132699998503085
6,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015025900000182446
7,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015099199998076074
8,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015106999999261461
9,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015104399994015694
10,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015185900003416464
11,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015031200004159473
12,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.01508089999697404
13,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015104300000530202
14,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015652900001441594
15,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.01525499999843305
16,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015339199999289121
17,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015761700000439305
18,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.01520120000350289
19,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015151899999182206
20,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015593800002534408
21,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.01508750000357395
22,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.01522819999809144
23,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015070000001287553
24,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015051199996378273
25,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015109899999515619
26,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015638299999409355
27,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.01511729999765521
28,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.015127100006793626
29,1250,1500,250,0,0.2,0,1056,194,0,0,250,0.019143700003041886
0,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007975599997735117
1,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.0081925999984378
2,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007949500002723653
3,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007946700003230944
4,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007932699998491444
5,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.00797039999451954
6,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007970800004841294
7,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007941500000015367
8,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007933600005344488
9,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007943799995700829
10,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007950100000016391
11,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007925999998406041
12,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007917800001450814
13,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007889000000432134
14,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007950100000016391
15,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.0079598000011174
16,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.008000800000445452
17,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.00792350000119768
18,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007854299998143688
19,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007902999997895677
20,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007854700001189485
21,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007877500000176951
22,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007876499999838416
23,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007850300004065502
24,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007874700000684243
25,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.008225999998103362
26,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007936900001368485
27,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007864800005336292
28,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.00803240000095684
29,1500,1575,75,0,0.05,0,1298,202,113,113,75,0.007979299996804912
0,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.01809579999826383
1,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018064900003082585
2,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018179399994551204
3,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018116199993528426
4,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018091199999616947
5,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018045800003164914
6,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018067400000290945
7,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018026099998678546
8,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.017982899997150525
9,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018643800001882482
10,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.017958599994017277
11,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.01791899999807356
12,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.017920300000696443
13,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.017983399993681815
14,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018038100002740975
15,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018225200001324993
16,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018157699996663723
17,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.01821380000183126
18,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018151900003431365
19,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018212700000731274
20,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018237199998111464
21,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018228600005386397
22,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018241600002511404
23,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.01822320000064792
24,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018260400000144728
25,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.018011899999692105
26,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.01794540000264533
27,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.017924899999343324
28,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.017936000003828667
29,1500,1650,150,0,0.1,0,1286,214,75,75,150,0.01790979999350384
0,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02263910000328906
1,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02261490000091726
2,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.022705100003804546
3,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.022744699999748264
4,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.022652599996945355
5,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02260240000032354
6,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02266050000616815
7,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.022881500000949018
8,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02269269999669632
9,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.022539199999300763
10,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02631199999450473
11,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02264609999838285
12,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02253960000234656
13,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.022587899999052752
14,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02258349999465281
15,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02256469999701949
16,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.022739799998817034
17,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02280140000220854
18,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.022810100002971012
19,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02262719999998808
20,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02274720000423258
21,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.022635600005742162
22,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.022553499999048654
23,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.023019500004011206
24,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02300979999563424
25,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02296649999334477
26,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.022982099995715544
27,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.02298470000096131
28,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.023049799994623754
29,1500,1725,225,0,0.15,0,1270,230,38,38,225,0.023288299998966977
0,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021862900000996888
1,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021918999998888467
2,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021913700002187397
3,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.02194719999533845
4,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021930300004896708
5,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021961900005408097
6,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021893400000408292
7,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.02214069999899948
8,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021967100001347717
9,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.022078399997553788
10,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.023363200001767837
11,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021688900000299327
12,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.02171950000047218
13,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.02186239999718964
14,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021713200003432576
15,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.02181600000039907
16,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021738099996582605
17,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.02166610000131186
18,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021937999998044688
19,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021916100005910266
20,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021662899998773355
21,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021558499996899627
22,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.02344469999661669
23,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.02263459999812767
24,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.02186210000218125
25,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021652700001141056
26,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.022081900002376642
27,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021909000002779067
28,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.02167899999767542
29,1500,1800,300,0,0.2,0,1283,217,0,0,300,0.021886299997277092
0,1750,1838,88,0,0.05,0,1509,241,132,132,88,0.010584399999061134
1,1750,1838,88,0,0.05,0,1509,241,132,132,88,0.010615400002279785
2,1750,1838,88,0,0.05,0,1509,241,132,132,88,0.011631000001216307
3,1750,1838,88,0,0.05,0,1509,241,132,132,88,0.010520900003029965
4,1750,1838,88,0,0.05,0,1509,241,132,132,88,0.010525300000153948
5,1750,1838,88,0,0.05,0,1509,241,132,132,88,0.01051970000116853
6,1750,1838,88,0,0.05,0,1509,241,132,132,88,0.010561700000835117
