Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
13,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4489517000038177
14,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4827068999875337
15,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.38399880001088604
16,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4856493000406772
17,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4394371000234969
18,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.46425319998525083
19,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4537375000072643
20,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4405698999762535
21,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.40975749999051914
22,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.47999600000912324
23,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.47027049999451265
24,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4592498000129126
25,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4336446999805048
26,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.41093949996866286
27,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.46180300001287833
28,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4081921000033617
29,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4434793000109494
0,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2514991000061855
1,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.333213500038255
2,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.1863437999854796
3,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2663773000240326
4,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.237551899976097
5,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.242519099963829
6,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.24420099996496
7,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2298500000033528
8,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.3629234000109136
9,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.310847399989143
10,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2724189999862574
11,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.275278499990236
12,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.3479689999949187
13,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2326206000288948
14,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2820722000324167
15,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2943418999784626
16,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2033873000182211
17,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.3552584999706596
18,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2899185999995098
19,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.283513700007461
20,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2467001000186428
21,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.260338700027205
22,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.3187443999922834
23,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.3191909999586642
24,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.3162504999781959
25,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2535152999917045
26,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.207895599945914
27,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2034648000262678
28,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.2617974000168033
29,4750,16832,475,0,0.1,873,3559,1191,238,238,475,1.3871686000493355
0,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.6918940000468865
1,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.698582700046245
2,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.7025522999465466
3,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.696591699961573
4,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.698152700031642
5,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.704099499969743
6,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.7008251000079326
7,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.696552300010808
8,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.705825000011828
9,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.7079625999904238
10,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.699685600004159
11,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.705273200001102
12,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.6467994000413455
13,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.7416500000399537
14,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.7261442000162788
15,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.7712888999958523
16,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.7614755000104196
17,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.7383186999941245
18,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.5483316000318155
19,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.7349950000061654
20,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.577417099964805
21,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.4231910000089556
22,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.216710400010925
23,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.146905899979174
24,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.2278794000158086
25,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.4067556000081822
26,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.4057512000435963
27,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.229677499970421
28,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.245151299983263
29,4750,22435,713,0,0.15,1305,3937,813,119,119,713,2.3296803000266664
0,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.0451618999941275
1,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.041497400030494
2,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.040970899979584
3,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.0526226999936625
4,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.065069500007667
5,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.077848300046753
6,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.048363399982918
7,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.0644508000114
8,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.075008900021203
9,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.050636800006032
10,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.071349200035911
11,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.075805799977388
12,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.040990000008605
13,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.063328599964734
14,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.045380699972156
15,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.052785600011703
16,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.035434199962765
17,4750,27888,950,0,0.2,1725,4276,474,0,0,950,3.9991342999855988
18,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.069905300042592
19,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.062292999995407
20,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.06589080003323
21,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.064507799979765
22,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.152600999979768
23,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.045438400004059
24,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.041318900010083
25,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.064726200012956
26,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.05450369999744
27,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.04579050000757
28,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.034485299955122
29,4750,27888,950,0,0.2,1725,4276,474,0,0,950,4.064253200020175
0,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5560090999933891
1,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.43917140003759414
2,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.47380610002437606
3,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5510748000233434
4,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5250378000200726
5,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.47087169997394085
6,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5637121999752708
7,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5094128000200726
8,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5138674999470823
9,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.504987100022845
10,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5509452999685891
11,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.4934755999711342
12,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.4848020999925211
13,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5423293999629095
14,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.49355980003019795
15,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5308883000398055
16,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.561689900001511
17,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5129989999695681
18,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5088932000217028
19,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5762232000124641
20,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.48527559998910874
21,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.47445150004932657
22,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5544223000179045
23,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5001276999828406
24,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.574249500001315
25,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.550741899991408
26,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.48684029997093603
27,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.511659299954772
28,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5285101999761537
29,5000,11277,250,0,0.05,457,3388,1612,375,375,250,0.5438791999476962
0,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.3946835999959148
1,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.3567167000146583
2,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.3901272999937646
3,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.3235185999656096
4,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.5586969000287354
5,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.505455099977553
6,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.376972800004296
7,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.443928299995605
8,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4868844000156969
9,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.5709243000019342
10,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4972476999973878
11,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4628456000355072
12,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.507474199985154
13,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4209123000036925
14,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.511183099995833
15,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4727103000041097
16,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4439625999657437
17,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.3893568000057712
18,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.5107675000326708
19,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.5796159000019543
20,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4182721999823116
21,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4121767999604344
22,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4215973999816924
23,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.6655581999802962
24,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.5576003000023775
25,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4609341999748722
26,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4585407999693416
27,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.3649184000096284
28,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.4230890999897383
29,5000,17827,500,0,0.1,921,3724,1276,250,250,500,1.5251754999626428
0,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.5404463000013493
1,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.530200400040485
2,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.468732599983923
3,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.431118400010746
4,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.4425084000104107
5,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.5808794000186026
6,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.5013568999711424
7,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.4369380999705754
8,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.5726970999967307
9,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.572556999977678
10,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.4893047000514343
11,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.568906100001186
12,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.5116190999979153
13,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.494611600006465
14,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.5715929999714717
15,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.4305199999944307
16,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.467599399969913
17,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.232067799952347
18,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.421154399984516
19,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.498350899957586
20,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.4329532999545336
21,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.4570789000135846
22,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.4802734999684617
23,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.3827622999669984
24,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.414614300010726
25,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.487416399992071
26,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.528461800015066
27,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.4788589000236243
28,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.571259500051383
29,5000,23467,750,0,0.15,1363,4132,868,125,125,750,2.6203831000020728
0,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.981153999979142
1,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.871444199990947
2,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.916099000023678
3,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,4.116584500006866
4,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.4868187000392936
5,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,4.100233300006948
6,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.8126156999496743
7,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.9664771999814548
8,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.836543800018262
9,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.9666619000490755
10,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.825542000005953
11,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.958041600009892
12,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.859360000002198
13,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,4.007622900011484
14,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.8678554000216536
15,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.897520300000906
16,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.893556199967861
17,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.92279260000214
18,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,4.03530220000539
19,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.887333399965428
20,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.6389490999863483
21,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,4.031475000025239
22,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.945980900025461
23,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.8953157999785617
24,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,4.071690000011586
25,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.891619899950456
26,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,4.0062264000298455
27,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,4.004813500039745
28,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.8002502000308596
29,5000,29670,1000,0,0.2,1823,4496,504,0,0,1000,3.837309400027152
0,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5537323000025935
1,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5267401000019163
2,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5324382999679074
3,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5448124000104144
4,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.6424157999572344
5,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5413224999792874
6,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5247512000496499
7,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5579079000162892
8,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5272212999989279
9,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5320145000005141
10,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5706269000074826
11,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5325124000082724
12,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5715043999953195
13,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.596443000016734
14,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5871889999834821
15,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5110139999887906
16,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5559081999817863
17,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5565765000064857
18,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5744608999812044
19,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5393984000547789
20,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5905252000084147
21,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5805178000009619
22,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5998726999969222
23,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5777156000258401
24,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.577504399989266
25,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5340256000054069
26,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.6123739999602549
27,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5845924000022933
28,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5514245000085793
29,5250,11840,263,0,0.05,484,3548,1702,394,394,263,0.5476204000297002
0,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5269551999517716
1,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.622693800018169
2,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.4978112000389956
3,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5066308999666944
4,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5730038000037894
5,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5480307000107132
6,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5014750999980606
7,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5707665999652818
8,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.6358706999453716
9,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.637501000019256
10,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.4917662999941967
11,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5252925000386313
12,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5566900999983773
13,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5682853999896906
14,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5758466999977827
15,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5007927999831736
16,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.4981600000173785
17,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.6376684000133537
18,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.4975686999969184
19,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.633092799980659
20,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.4836365000228398
21,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.6355544999823906
22,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5819167000008747
23,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.6036473999847658
24,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.433758100029081
25,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5253985000308603
26,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.632689099991694
27,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5305405999533832
28,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5666736999992281
29,5250,18471,525,0,0.1,963,3922,1328,263,263,525,1.5385733000002801
0,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.9231231999583542
1,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.8600688999868
2,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.862395700009074
3,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.733577199978754
4,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.8520550000248477
5,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.8448274999973364
6,5250,25525,788,0,0.15,1462,4323,927,132,132,788,3.0012636000174098
7,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.974923800036777
8,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.975264100008644
9,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.977047600026708
10,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.949505600030534
11,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.9788237999891862
12,5250,25525,788,0,0.15,1462,4323,927,132,132,788,3.025404100015294
13,5250,25525,788,0,0.15,1462,4323,927,132,132,788,3.002480499970261
14,5250,25525,788,0,0.15,1462,4323,927,132,132,788,3.187123799987603
15,5250,25525,788,0,0.15,1462,4323,927,132,132,788,3.1885123000247404
16,5250,25525,788,0,0.15,1462,4323,927,132,132,788,3.0049704000120983
17,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.9810445999610238
18,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.9378291000030003
19,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.9310259000048973
20,5250,25525,788,0,0.15,1462,4323,927,132,132,788,3.0058609999832697
21,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.96511080005439
22,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.975380000018049
23,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.846379700000398
24,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.8966043000109494
25,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.9639368999633007
26,5250,25525,788,0,0.15,1462,4323,927,132,132,788,3.0565333999693394
27,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.7720627999515273
28,5250,25525,788,0,0.15,1462,4323,927,132,132,788,3.0000143999932334
29,5250,25525,788,0,0.15,1462,4323,927,132,132,788,2.9971309999818914
0,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.5414728000178
1,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.475072500004899
2,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.564811500022188
3,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.347391700022854
4,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.601144599961117
5,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.304054599953815
6,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.558159700012766
7,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.699661399994511
8,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.528760899964254
9,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.395734799967613
10,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.635730899986811
11,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.391199500008952
12,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.4775242999894544
13,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.619638399977703
14,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.411918599973433
15,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.423087999981362
16,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.360911299998406
17,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.322869800031185
18,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.495023799943738
19,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.2717112000100315
20,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.390544999972917
21,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.410893499967642
22,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.423112299991772
23,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.401857399963774
24,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.525818300026003
25,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.411788599973079
26,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.521754699992016
27,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.345865300041623
28,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.45492099999683
29,5250,31658,1050,0,0.2,1926,4711,539,0,0,1050,4.689800299995113
0,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6024834999698214
1,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6138959000236355
2,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5577865999657661
3,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6110085000400431
4,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5872250000247732
5,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6909468999947421
6,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5867295999778435
7,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5868486000108533
8,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6229379000142217
