Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,nContraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
1,2000,2000,100,0,0,1191,809,0,0,100,0.006757900002412498
2,2000,2000,100,0,0,1191,809,0,0,100,0.008008600038010627
3,2000,2000,100,0,0,1191,809,0,0,100,0.00866450002649799
4,2000,2000,100,0,0,1191,809,0,0,100,0.007419200032018125
5,2000,2000,100,0,0,1191,809,0,0,100,0.006922700034920126
6,2000,2000,100,0,0,1191,809,0,0,100,0.007313299982342869
7,2000,2000,100,0,0,1191,809,0,0,100,0.01100250001763925
8,2000,2000,100,0,0,1191,809,0,0,100,0.008261699986178428
9,2000,2000,100,0,0,1191,809,0,0,100,0.006810000049881637
10,2000,2000,100,0,0,1191,809,0,0,100,0.006692200026009232
11,2000,2000,100,0,0,1191,809,0,0,100,0.007187500013969839
12,2000,2000,100,0,0,1191,809,0,0,100,0.0144513999694027
13,2000,2000,100,0,0,1191,809,0,0,100,0.011418400041293353
14,2000,2000,100,0,0,1191,809,0,0,100,0.009590699977707118
15,2000,2000,100,0,0,1191,809,0,0,100,0.00826299999607727
16,2000,2000,100,0,0,1191,809,0,0,100,0.007205299974884838
17,2000,2000,100,0,0,1191,809,0,0,100,0.007980199996381998
18,2000,2000,100,0,0,1191,809,0,0,100,0.0063121000421233475
19,2000,2000,100,0,0,1191,809,0,0,100,0.006424599967431277
20,2000,2000,100,0,0,1191,809,0,0,100,0.006719199998769909
21,2000,2000,100,0,0,1191,809,0,0,100,0.010830899991560727
22,2000,2000,100,0,0,1191,809,0,0,100,0.010275200009346008
23,2000,2000,100,0,0,1191,809,0,0,100,0.007285800005774945
24,2000,2000,100,0,0,1191,809,0,0,100,0.006929999974090606
25,2000,2000,100,0,0,1191,809,0,0,100,0.006792900036089122
26,2000,2000,100,0,0,1191,809,0,0,100,0.00724210002226755
27,2000,2000,100,0,0,1191,809,0,0,100,0.007599400007165968
28,2000,2000,100,0,0,1191,809,0,0,100,0.009149399993475527
29,2000,2000,100,0,0,1191,809,0,0,100,0.009061000018846244
0,2000,2000,200,0,0,1398,602,0,0,200,0.03201439999975264
1,2000,2000,200,0,0,1398,602,0,0,200,0.026030700013507158
2,2000,2000,200,0,0,1398,602,0,0,200,0.02172790002077818
3,2000,2000,200,0,0,1398,602,0,0,200,0.017394799971953034
4,2000,2000,200,0,0,1398,602,0,0,200,0.017279300023801625
5,2000,2000,200,0,0,1398,602,0,0,200,0.021316200029104948
6,2000,2000,200,0,0,1398,602,0,0,200,0.028673200053162873
7,2000,2000,200,0,0,1398,602,0,0,200,0.03338480001548305
8,2000,2000,200,0,0,1398,602,0,0,200,0.018530100001953542
9,2000,2000,200,0,0,1398,602,0,0,200,0.021822300041094422
10,2000,2000,200,0,0,1398,602,0,0,200,0.01333149999845773
11,2000,2000,200,0,0,1398,602,0,0,200,0.01316560001578182
12,2000,2000,200,0,0,1398,602,0,0,200,0.01358930004062131
13,2000,2000,200,0,0,1398,602,0,0,200,0.013551299984101206
14,2000,2000,200,0,0,1398,602,0,0,200,0.012711300048977137
15,2000,2000,200,0,0,1398,602,0,0,200,0.012645799957681447
16,2000,2000,200,0,0,1398,602,0,0,200,0.012826999998651445
17,2000,2000,200,0,0,1398,602,0,0,200,0.013318900018930435
18,2000,2000,200,0,0,1398,602,0,0,200,0.015866300032939762
19,2000,2000,200,0,0,1398,602,0,0,200,0.014738600002601743
20,2000,2000,200,0,0,1398,602,0,0,200,0.013001400046050549
21,2000,2000,200,0,0,1398,602,0,0,200,0.01357150002149865
22,2000,2000,200,0,0,1398,602,0,0,200,0.014912799990270287
23,2000,2000,200,0,0,1398,602,0,0,200,0.01381749997381121
24,2000,2000,200,0,0,1398,602,0,0,200,0.012844299955759197
25,2000,2000,200,0,0,1398,602,0,0,200,0.01304250000976026
26,2000,2000,200,0,0,1398,602,0,0,200,0.01256699999794364
27,2000,2000,200,0,0,1398,602,0,0,200,0.012499700009357184
28,2000,2000,200,0,0,1398,602,0,0,200,0.012343699985649437
29,2000,2000,200,0,0,1398,602,0,0,200,0.012447900022380054
0,2000,2000,300,0,0,1574,426,0,0,300,0.02148009999655187
1,2000,2000,300,0,0,1574,426,0,0,300,0.02115280000725761
2,2000,2000,300,0,0,1574,426,0,0,300,0.020484899985603988
3,2000,2000,300,0,0,1574,426,0,0,300,0.02032940002391115
4,2000,2000,300,0,0,1574,426,0,0,300,0.020703600021079183
5,2000,2000,300,0,0,1574,426,0,0,300,0.020922800002153963
6,2000,2000,300,0,0,1574,426,0,0,300,0.021629400027450174
7,2000,2000,300,0,0,1574,426,0,0,300,0.02436049998505041
8,2000,2000,300,0,0,1574,426,0,0,300,0.02110529999481514
9,2000,2000,300,0,0,1574,426,0,0,300,0.020714699989184737
10,2000,2000,300,0,0,1574,426,0,0,300,0.02149200002895668
11,2000,2000,300,0,0,1574,426,0,0,300,0.02049039996927604
12,2000,2000,300,0,0,1574,426,0,0,300,0.02101369999581948
13,2000,2000,300,0,0,1574,426,0,0,300,0.02067880000686273
14,2000,2000,300,0,0,1574,426,0,0,300,0.02039010002044961
15,2000,2000,300,0,0,1574,426,0,0,300,0.020242900005541742
16,2000,2000,300,0,0,1574,426,0,0,300,0.020110699988435954
17,2000,2000,300,0,0,1574,426,0,0,300,0.02033060003304854
18,2000,2000,300,0,0,1574,426,0,0,300,0.020213300012983382
19,2000,2000,300,0,0,1574,426,0,0,300,0.020555199997033924
20,2000,2000,300,0,0,1574,426,0,0,300,0.020513300027232617
21,2000,2000,300,0,0,1574,426,0,0,300,0.020156199985649437
22,2000,2000,300,0,0,1574,426,0,0,300,0.020421500026714057
23,2000,2000,300,0,0,1574,426,0,0,300,0.02009820000967011
24,2000,2000,300,0,0,1574,426,0,0,300,0.02049500000430271
25,2000,2000,300,0,0,1574,426,0,0,300,0.020726799964904785
26,2000,2000,300,0,0,1574,426,0,0,300,0.020663300005253404
27,2000,2000,300,0,0,1574,426,0,0,300,0.020522699982393533
28,2000,2000,300,0,0,1574,426,0,0,300,0.021531900041736662
29,2000,2000,300,0,0,1574,426,0,0,300,0.02055870002368465
0,2000,2000,400,0,0,1703,297,0,0,400,0.03059809998376295
1,2000,2000,400,0,0,1703,297,0,0,400,0.03028980002272874
2,2000,2000,400,0,0,1703,297,0,0,400,0.03146219998598099
3,2000,2000,400,0,0,1703,297,0,0,400,0.03265900001861155
4,2000,2000,400,0,0,1703,297,0,0,400,0.03128230001311749
5,2000,2000,400,0,0,1703,297,0,0,400,0.03089409996755421
6,2000,2000,400,0,0,1703,297,0,0,400,0.03075049998005852
7,2000,2000,400,0,0,1703,297,0,0,400,0.030053599970415235
8,2000,2000,400,0,0,1703,297,0,0,400,0.029856400040443987
9,2000,2000,400,0,0,1703,297,0,0,400,0.029973900003824383
10,2000,2000,400,0,0,1703,297,0,0,400,0.030631000001449138
11,2000,2000,400,0,0,1703,297,0,0,400,0.03122349997283891
12,2000,2000,400,0,0,1703,297,0,0,400,0.029868800018448383
13,2000,2000,400,0,0,1703,297,0,0,400,0.030026699998416007
14,2000,2000,400,0,0,1703,297,0,0,400,0.02968829998280853
15,2000,2000,400,0,0,1703,297,0,0,400,0.02977150003425777
16,2000,2000,400,0,0,1703,297,0,0,400,0.02946319995680824
17,2000,2000,400,0,0,1703,297,0,0,400,0.029805800004396588
18,2000,2000,400,0,0,1703,297,0,0,400,0.029834599990863353
19,2000,2000,400,0,0,1703,297,0,0,400,0.030243400018662214
20,2000,2000,400,0,0,1703,297,0,0,400,0.031077200022991747
21,2000,2000,400,0,0,1703,297,0,0,400,0.03901529998984188
22,2000,2000,400,0,0,1703,297,0,0,400,0.03515979996882379
23,2000,2000,400,0,0,1703,297,0,0,400,0.03247089998330921
24,2000,2000,400,0,0,1703,297,0,0,400,0.03013420000206679
25,2000,2000,400,0,0,1703,297,0,0,400,0.06511600001249462
26,2000,2000,400,0,0,1703,297,0,0,400,0.031305400014389306
27,2000,2000,400,0,0,1703,297,0,0,400,0.031252199958544225
28,2000,2000,400,0,0,1703,297,0,0,400,0.03161479998379946
29,2000,2000,400,0,0,1703,297,0,0,400,0.03178329998627305
0,2250,2250,113,0,0,1359,891,0,0,113,0.00963939999928698
1,2250,2250,113,0,0,1359,891,0,0,113,0.007955600041896105
2,2250,2250,113,0,0,1359,891,0,0,113,0.007951300009153783
3,2250,2250,113,0,0,1359,891,0,0,113,0.007992599974386394
4,2250,2250,113,0,0,1359,891,0,0,113,0.008259700029157102
5,2250,2250,113,0,0,1359,891,0,0,113,0.007950800005346537
6,2250,2250,113,0,0,1359,891,0,0,113,0.007759600004646927
7,2250,2250,113,0,0,1359,891,0,0,113,0.007565500040072948
8,2250,2250,113,0,0,1359,891,0,0,113,0.0076289999997243285
9,2250,2250,113,0,0,1359,891,0,0,113,0.007666899997275323
10,2250,2250,113,0,0,1359,891,0,0,113,0.007718199980445206
11,2250,2250,113,0,0,1359,891,0,0,113,0.007600500015541911
12,2250,2250,113,0,0,1359,891,0,0,113,0.007684200012590736
13,2250,2250,113,0,0,1359,891,0,0,113,0.00794140005018562
14,2250,2250,113,0,0,1359,891,0,0,113,0.007638600014615804
15,2250,2250,113,0,0,1359,891,0,0,113,0.007731500023510307
16,2250,2250,113,0,0,1359,891,0,0,113,0.007896700000856072
17,2250,2250,113,0,0,1359,891,0,0,113,0.007840900041628629
18,2250,2250,113,0,0,1359,891,0,0,113,0.007685899967327714
19,2250,2250,113,0,0,1359,891,0,0,113,0.00775910000083968
20,2250,2250,113,0,0,1359,891,0,0,113,0.007758499996270984
21,2250,2250,113,0,0,1359,891,0,0,113,0.007892100024037063
22,2250,2250,113,0,0,1359,891,0,0,113,0.008370199997443706
23,2250,2250,113,0,0,1359,891,0,0,113,0.008079499995801598
24,2250,2250,113,0,0,1359,891,0,0,113,0.008081600011792034
25,2250,2250,113,0,0,1359,891,0,0,113,0.008158599957823753
26,2250,2250,113,0,0,1359,891,0,0,113,0.007895599992480129
27,2250,2250,113,0,0,1359,891,0,0,113,0.007980900001712143
28,2250,2250,113,0,0,1359,891,0,0,113,0.00821399997221306
29,2250,2250,113,0,0,1359,891,0,0,113,0.007964599994011223
0,2250,2250,225,0,0,1586,664,0,0,225,0.016317799978423864
1,2250,2250,225,0,0,1586,664,0,0,225,0.015744399977847934
2,2250,2250,225,0,0,1586,664,0,0,225,0.015717700007371604
3,2250,2250,225,0,0,1586,664,0,0,225,0.016274899942800403
4,2250,2250,225,0,0,1586,664,0,0,225,0.015666699968278408
5,2250,2250,225,0,0,1586,664,0,0,225,0.015688300016336143
6,2250,2250,225,0,0,1586,664,0,0,225,0.01566509995609522
7,2250,2250,225,0,0,1586,664,0,0,225,0.01623969996580854
8,2250,2250,225,0,0,1586,664,0,0,225,0.015967499988619238
9,2250,2250,225,0,0,1586,664,0,0,225,0.016055300016887486
10,2250,2250,225,0,0,1586,664,0,0,225,0.015522299974691123
11,2250,2250,225,0,0,1586,664,0,0,225,0.015297300007659942
12,2250,2250,225,0,0,1586,664,0,0,225,0.01521470001898706
13,2250,2250,225,0,0,1586,664,0,0,225,0.01566220005042851
14,2250,2250,225,0,0,1586,664,0,0,225,0.015416199981700629
15,2250,2250,225,0,0,1586,664,0,0,225,0.016141099971719086
16,2250,2250,225,0,0,1586,664,0,0,225,0.015286599984392524
17,2250,2250,225,0,0,1586,664,0,0,225,0.015973499976098537
18,2250,2250,225,0,0,1586,664,0,0,225,0.016027499979827553
19,2250,2250,225,0,0,1586,664,0,0,225,0.015623899991624057
20,2250,2250,225,0,0,1586,664,0,0,225,0.01661489997059107
21,2250,2250,225,0,0,1586,664,0,0,225,0.015608200046699494
22,2250,2250,225,0,0,1586,664,0,0,225,0.016014099994208664
23,2250,2250,225,0,0,1586,664,0,0,225,0.016051299986429513
24,2250,2250,225,0,0,1586,664,0,0,225,0.01578509999671951
25,2250,2250,225,0,0,1586,664,0,0,225,0.01633630000287667
26,2250,2250,225,0,0,1586,664,0,0,225,0.015901300008408725
27,2250,2250,225,0,0,1586,664,0,0,225,0.01625450002029538
28,2250,2250,225,0,0,1586,664,0,0,225,0.01582629996119067
29,2250,2250,225,0,0,1586,664,0,0,225,0.015602100000251085
0,2250,2250,338,0,0,1758,492,0,0,338,0.026460500026587397
1,2250,2250,338,0,0,1758,492,0,0,338,0.027059399988502264
2,2250,2250,338,0,0,1758,492,0,0,338,0.026263299980200827
3,2250,2250,338,0,0,1758,492,0,0,338,0.02575500000966713
4,2250,2250,338,0,0,1758,492,0,0,338,0.02631929999915883
5,2250,2250,338,0,0,1758,492,0,0,338,0.02651469997363165
6,2250,2250,338,0,0,1758,492,0,0,338,0.025874299986753613
7,2250,2250,338,0,0,1758,492,0,0,338,0.025757999974302948
8,2250,2250,338,0,0,1758,492,0,0,338,0.026119699992705137
9,2250,2250,338,0,0,1758,492,0,0,338,0.025457500014454126
10,2250,2250,338,0,0,1758,492,0,0,338,0.026248899986967444
11,2250,2250,338,0,0,1758,492,0,0,338,0.026424200041219592
12,2250,2250,338,0,0,1758,492,0,0,338,0.0262362000066787
13,2250,2250,338,0,0,1758,492,0,0,338,0.026153699960559607
14,2250,2250,338,0,0,1758,492,0,0,338,0.026202699984423816
15,2250,2250,338,0,0,1758,492,0,0,338,0.026386499986983836
16,2250,2250,338,0,0,1758,492,0,0,338,0.02587599999969825
17,2250,2250,338,0,0,1758,492,0,0,338,0.026143299997784197
18,2250,2250,338,0,0,1758,492,0,0,338,0.02614430000539869
19,2250,2250,338,0,0,1758,492,0,0,338,0.026806300040334463
20,2250,2250,338,0,0,1758,492,0,0,338,0.025355799996759742
21,2250,2250,338,0,0,1758,492,0,0,338,0.025280100002419204
22,2250,2250,338,0,0,1758,492,0,0,338,0.02612540003610775
23,2250,2250,338,0,0,1758,492,0,0,338,0.032482100010383874
24,2250,2250,338,0,0,1758,492,0,0,338,0.028125900018494576
25,2250,2250,338,0,0,1758,492,0,0,338,0.02752659999532625
26,2250,2250,338,0,0,1758,492,0,0,338,0.026615999988280237
27,2250,2250,338,0,0,1758,492,0,0,338,0.026435900013893843
28,2250,2250,338,0,0,1758,492,0,0,338,0.026244400010909885
29,2250,2250,338,0,0,1758,492,0,0,338,0.025802900025155395
0,2250,2250,450,0,0,1922,328,0,0,450,0.03976159996818751
1,2250,2250,450,0,0,1922,328,0,0,450,0.0391984999878332
2,2250,2250,450,0,0,1922,328,0,0,450,0.03878979996079579
3,2250,2250,450,0,0,1922,328,0,0,450,0.03867379995062947
4,2250,2250,450,0,0,1922,328,0,0,450,0.03866939997533336
5,2250,2250,450,0,0,1922,328,0,0,450,0.03895400004694238
6,2250,2250,450,0,0,1922,328,0,0,450,0.03987430001143366
7,2250,2250,450,0,0,1922,328,0,0,450,0.040127200016286224
8,2250,2250,450,0,0,1922,328,0,0,450,0.03964740002993494
9,2250,2250,450,0,0,1922,328,0,0,450,0.04077930003404617
10,2250,2250,450,0,0,1922,328,0,0,450,0.039029299980029464
11,2250,2250,450,0,0,1922,328,0,0,450,0.038808299985248595
12,2250,2250,450,0,0,1922,328,0,0,450,0.03971139999339357
13,2250,2250,450,0,0,1922,328,0,0,450,0.0402475000009872
14,2250,2250,450,0,0,1922,328,0,0,450,0.0382994000101462
15,2250,2250,450,0,0,1922,328,0,0,450,0.038541499990969896
16,2250,2250,450,0,0,1922,328,0,0,450,0.03919899999164045
17,2250,2250,450,0,0,1922,328,0,0,450,0.038555099978111684
18,2250,2250,450,0,0,1922,328,0,0,450,0.039232000010088086
19,2250,2250,450,0,0,1922,328,0,0,450,0.03923990001203492
20,2250,2250,450,0,0,1922,328,0,0,450,0.038122199999634176
21,2250,2250,450,0,0,1922,328,0,0,450,0.03888579999329522
22,2250,2250,450,0,0,1922,328,0,0,450,0.03855589998420328
23,2250,2250,450,0,0,1922,328,0,0,450,0.038590700016357005
24,2250,2250,450,0,0,1922,328,0,0,450,0.03786270000273362
25,2250,2250,450,0,0,1922,328,0,0,450,0.03935580002143979
26,2250,2250,450,0,0,1922,328,0,0,450,0.03837529994780198
27,2250,2250,450,0,0,1922,328,0,0,450,0.037731099990196526
28,2250,2250,450,0,0,1922,328,0,0,450,0.03958550002425909
29,2250,2250,450,0,0,1922,328,0,0,450,0.0353218000382185
0,2500,2500,125,0,0,1514,986,0,0,125,0.008859599998686463
1,2500,2500,125,0,0,1514,986,0,0,125,0.008857899985741824
2,2500,2500,125,0,0,1514,986,0,0,125,0.009051900007762015
3,2500,2500,125,0,0,1514,986,0,0,125,0.008825099968817085
4,2500,2500,125,0,0,1514,986,0,0,125,0.008931999967899173
5,2500,2500,125,0,0,1514,986,0,0,125,0.008990200003609061
6,2500,2500,125,0,0,1514,986,0,0,125,0.009146599972154945
7,2500,2500,125,0,0,1514,986,0,0,125,0.008852200000546873
8,2500,2500,125,0,0,1514,986,0,0,125,0.008916500024497509
9,2500,2500,125,0,0,1514,986,0,0,125,0.008962100022472441
10,2500,2500,125,0,0,1514,986,0,0,125,0.00904799997806549
11,2500,2500,125,0,0,1514,986,0,0,125,0.009119399997871369
12,2500,2500,125,0,0,1514,986,0,0,125,0.009086400037631392
13,2500,2500,125,0,0,1514,986,0,0,125,0.009037000010721385
14,2500,2500,125,0,0,1514,986,0,0,125,0.009284399973694235
15,2500,2500,125,0,0,1514,986,0,0,125,0.008829700003843755
16,2500,2500,125,0,0,1514,986,0,0,125,0.008889899996574968
17,2500,2500,125,0,0,1514,986,0,0,125,0.009167899959720671
18,2500,2500,125,0,0,1514,986,0,0,125,0.008958799997344613
19,2500,2500,125,0,0,1514,986,0,0,125,0.008969500020612031
20,2500,2500,125,0,0,1514,986,0,0,125,0.008900199958588928
21,2500,2500,125,0,0,1514,986,0,0,125,0.008799500006716698
22,2500,2500,125,0,0,1514,986,0,0,125,0.008963100030086935
23,2500,2500,125,0,0,1514,986,0,0,125,0.008942699991166592
24,2500,2500,125,0,0,1514,986,0,0,125,0.008839100017212331
25,2500,2500,125,0,0,1514,986,0,0,125,0.009191800025291741
26,2500,2500,125,0,0,1514,986,0,0,125,0.00898729998152703
27,2500,2500,125,0,0,1514,986,0,0,125,0.008917200029827654
28,2500,2500,125,0,0,1514,986,0,0,125,0.00918900000397116
29,2500,2500,125,0,0,1514,986,0,0,125,0.009216500038746744
0,2500,2500,250,0,0,1735,765,0,0,250,0.01836159999947995
1,2500,2500,250,0,0,1735,765,0,0,250,0.01870959997177124
2,2500,2500,250,0,0,1735,765,0,0,250,0.018727999995462596
3,2500,2500,250,0,0,1735,765,0,0,250,0.0185736000421457
4,2500,2500,250,0,0,1735,765,0,0,250,0.018298899987712502
5,2500,2500,250,0,0,1735,765,0,0,250,0.018430099997203797
6,2500,2500,250,0,0,1735,765,0,0,250,0.01868169999215752
7,2500,2500,250,0,0,1735,765,0,0,250,0.01845909998519346
8,2500,2500,250,0,0,1735,765,0,0,250,0.018656999978702515
9,2500,2500,250,0,0,1735,765,0,0,250,0.018547600018791854
10,2500,2500,250,0,0,1735,765,0,0,250,0.018603499978780746
11,2500,2500,250,0,0,1735,765,0,0,250,0.01881320000393316
12,2500,2500,250,0,0,1735,765,0,0,250,0.018468900001607835
13,2500,2500,250,0,0,1735,765,0,0,250,0.01837649999652058
14,2500,2500,250,0,0,1735,765,0,0,250,0.018440800020471215
15,2500,2500,250,0,0,1735,765,0,0,250,0.018097400024998933
16,2500,2500,250,0,0,1735,765,0,0,250,0.019147899991367012
17,2500,2500,250,0,0,1735,765,0,0,250,0.018572299974039197
18,2500,2500,250,0,0,1735,765,0,0,250,0.018257400020956993
19,2500,2500,250,0,0,1735,765,0,0,250,0.018626399978529662
20,2500,2500,250,0,0,1735,765,0,0,250,0.018600499955937266
21,2500,2500,250,0,0,1735,765,0,0,250,0.01875719998497516
22,2500,2500,250,0,0,1735,765,0,0,250,0.019286499998997897
23,2500,2500,250,0,0,1735,765,0,0,250,0.01885639998363331
24,2500,2500,250,0,0,1735,765,0,0,250,0.018976799969095737
25,2500,2500,250,0,0,1735,765,0,0,250,0.018975500017404556
26,2500,2500,250,0,0,1735,765,0,0,250,0.019414399983361363
27,2500,2500,250,0,0,1735,765,0,0,250,0.018500000005587935
28,2500,2500,250,0,0,1735,765,0,0,250,0.018862000026274472
29,2500,2500,250,0,0,1735,765,0,0,250,0.018412500037811697
0,2500,2500,375,0,0,1966,534,0,0,375,0.03246669995132834
1,2500,2500,375,0,0,1966,534,0,0,375,0.03164870000910014
2,2500,2500,375,0,0,1966,534,0,0,375,0.03214660001685843
3,2500,2500,375,0,0,1966,534,0,0,375,0.03144230000907555
4,2500,2500,375,0,0,1966,534,0,0,375,0.031057699990924448
5,2500,2500,375,0,0,1966,534,0,0,375,0.03084550000494346
6,2500,2500,375,0,0,1966,534,0,0,375,0.03089119994547218
7,2500,2500,375,0,0,1966,534,0,0,375,0.030963299970608205
8,2500,2500,375,0,0,1966,534,0,0,375,0.031749799964018166
9,2500,2500,375,0,0,1966,534,0,0,375,0.03114760003518313
10,2500,2500,375,0,0,1966,534,0,0,375,0.031110999989323318
11,2500,2500,375,0,0,1966,534,0,0,375,0.031121600011829287
12,2500,2500,375,0,0,1966,534,0,0,375,0.03140880004502833
13,2500,2500,375,0,0,1966,534,0,0,375,0.03087509999750182
14,2500,2500,375,0,0,1966,534,0,0,375,0.0308900999953039
15,2500,2500,375,0,0,1966,534,0,0,375,0.031171699985861778
16,2500,2500,375,0,0,1966,534,0,0,375,0.03186960000311956
17,2500,2500,375,0,0,1966,534,0,0,375,0.03193050000118092
18,2500,2500,375,0,0,1966,534,0,0,375,0.031839000002946705
19,2500,2500,375,0,0,1966,534,0,0,375,0.03093459998490289
20,2500,2500,375,0,0,1966,534,0,0,375,0.03143350000027567
21,2500,2500,375,0,0,1966,534,0,0,375,0.03156400000443682
22,2500,2500,375,0,0,1966,534,0,0,375,0.031258300004992634
23,2500,2500,375,0,0,1966,534,0,0,375,0.03139700001338497
24,2500,2500,375,0,0,1966,534,0,0,375,0.03228470002068207
25,2500,2500,375,0,0,1966,534,0,0,375,0.030970399966463447
26,2500,2500,375,0,0,1966,534,0,0,375,0.03090030001476407
27,2500,2500,375,0,0,1966,534,0,0,375,0.03122180001810193
28,2500,2500,375,0,0,1966,534,0,0,375,0.0311877999920398
29,2500,2500,375,0,0,1966,534,0,0,375,0.03135830000974238
0,2500,2500,500,0,0,2121,379,0,0,500,0.0468377000070177
1,2500,2500,500,0,0,2121,379,0,0,500,0.046819599985610694
2,2500,2500,500,0,0,2121,379,0,0,500,0.04734140000073239
3,2500,2500,500,0,0,2121,379,0,0,500,0.04807710001477972
4,2500,2500,500,0,0,2121,379,0,0,500,0.04624479997437447
5,2500,2500,500,0,0,2121,379,0,0,500,0.046730400004889816
6,2500,2500,500,0,0,2121,379,0,0,500,0.047317099990323186
7,2500,2500,500,0,0,2121,379,0,0,500,0.04663490003440529
8,2500,2500,500,0,0,2121,379,0,0,500,0.04729120002593845
9,2500,2500,500,0,0,2121,379,0,0,500,0.046592900005634874
10,2500,2500,500,0,0,2121,379,0,0,500,0.04749299999093637
11,2500,2500,500,0,0,2121,379,0,0,500,0.047549800015985966
12,2500,2500,500,0,0,2121,379,0,0,500,0.04781160003039986
13,2500,2500,500,0,0,2121,379,0,0,500,0.0474650000105612
14,2500,2500,500,0,0,2121,379,0,0,500,0.04763049999019131
15,2500,2500,500,0,0,2121,379,0,0,500,0.04652929998701438
16,2500,2500,500,0,0,2121,379,0,0,500,0.046780899981968105
17,2500,2500,500,0,0,2121,379,0,0,500,0.04706620000069961
18,2500,2500,500,0,0,2121,379,0,0,500,0.046496199967805296
19,2500,2500,500,0,0,2121,379,0,0,500,0.04690160002792254
20,2500,2500,500,0,0,2121,379,0,0,500,0.04810810001799837
21,2500,2500,500,0,0,2121,379,0,0,500,0.04756570002064109
22,2500,2500,500,0,0,2121,379,0,0,500,0.04842040000949055
23,2500,2500,500,0,0,2121,379,0,0,500,0.04823459999170154
24,2500,2500,500,0,0,2121,379,0,0,500,0.04897249996429309
25,2500,2500,500,0,0,2121,379,0,0,500,0.04597539996029809
26,2500,2500,500,0,0,2121,379,0,0,500,0.04722190002212301
27,2500,2500,500,0,0,2121,379,0,0,500,0.04735680000158027
28,2500,2500,500,0,0,2121,379,0,0,500,0.04691360000288114
29,2500,2500,500,0,0,2121,379,0,0,500,0.04860420001205057
0,2750,2750,138,0,0,1642,1108,0,0,138,0.010814699984621257
1,2750,2750,138,0,0,1642,1108,0,0,138,0.010829499980900437
2,2750,2750,138,0,0,1642,1108,0,0,138,0.01096230000257492
3,2750,2750,138,0,0,1642,1108,0,0,138,0.01103059999877587
4,2750,2750,138,0,0,1642,1108,0,0,138,0.010344999958761036
5,2750,2750,138,0,0,1642,1108,0,0,138,0.010586699994746596
6,2750,2750,138,0,0,1642,1108,0,0,138,0.010747000051196665
7,2750,2750,138,0,0,1642,1108,0,0,138,0.010953199991490692
8,2750,2750,138,0,0,1642,1108,0,0,138,0.010256899986416101
9,2750,2750,138,0,0,1642,1108,0,0,138,0.010394499986432493
10,2750,2750,138,0,0,1642,1108,0,0,138,0.01068079995457083
11,2750,2750,138,0,0,1642,1108,0,0,138,0.010441399994306266
12,2750,2750,138,0,0,1642,1108,0,0,138,0.010376500023994595
13,2750,2750,138,0,0,1642,1108,0,0,138,0.010304199997335672
14,2750,2750,138,0,0,1642,1108,0,0,138,0.010513800021726638
15,2750,2750,138,0,0,1642,1108,0,0,138,0.010642000008374453
16,2750,2750,138,0,0,1642,1108,0,0,138,0.010473000002093613
17,2750,2750,138,0,0,1642,1108,0,0,138,0.010542500007431954
18,2750,2750,138,0,0,1642,1108,0,0,138,0.01038300001528114
19,2750,2750,138,0,0,1642,1108,0,0,138,0.010356099985074252
20,2750,2750,138,0,0,1642,1108,0,0,138,0.010361699969507754
21,2750,2750,138,0,0,1642,1108,0,0,138,0.01026609999826178
22,2750,2750,138,0,0,1642,1108,0,0,138,0.010555499990005046
23,2750,2750,138,0,0,1642,1108,0,0,138,0.010783299978356808
24,2750,2750,138,0,0,1642,1108,0,0,138,0.010348500043619424
25,2750,2750,138,0,0,1642,1108,0,0,138,0.010869599995203316
26,2750,2750,138,0,0,1642,1108,0,0,138,0.010286100034136325
27,2750,2750,138,0,0,1642,1108,0,0,138,0.01047789998119697
28,2750,2750,138,0,0,1642,1108,0,0,138,0.01032820000546053
29,2750,2750,138,0,0,1642,1108,0,0,138,0.009478299994952977
0,2750,2750,275,0,0,1922,828,0,0,275,0.021313200006261468
1,2750,2750,275,0,0,1922,828,0,0,275,0.02215869998326525
2,2750,2750,275,0,0,1922,828,0,0,275,0.021599599975161254
3,2750,2750,275,0,0,1922,828,0,0,275,0.021794100000988692
4,2750,2750,275,0,0,1922,828,0,0,275,0.021701799996662885
5,2750,2750,275,0,0,1922,828,0,0,275,0.022541599988471717
6,2750,2750,275,0,0,1922,828,0,0,275,0.021768599981442094
7,2750,2750,275,0,0,1922,828,0,0,275,0.02243730000918731
8,2750,2750,275,0,0,1922,828,0,0,275,0.021714799979235977
9,2750,2750,275,0,0,1922,828,0,0,275,0.021747999999206513
10,2750,2750,275,0,0,1922,828,0,0,275,0.021905099973082542
11,2750,2750,275,0,0,1922,828,0,0,275,0.02188499999465421
12,2750,2750,275,0,0,1922,828,0,0,275,0.021969900000840425
13,2750,2750,275,0,0,1922,828,0,0,275,0.021884200046770275
14,2750,2750,275,0,0,1922,828,0,0,275,0.021940300008282065
15,2750,2750,275,0,0,1922,828,0,0,275,0.021581799956038594
16,2750,2750,275,0,0,1922,828,0,0,275,0.022085600008722395
17,2750,2750,275,0,0,1922,828,0,0,275,0.02208640001481399
