Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,nRulesSucessfullyExecuted,Time(s) 
17,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.37802069999452215
18,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.34170520000043325
19,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.33245570000144653
20,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.34277619999920717
21,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.3188032999969437
22,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.31848059999902034
23,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.32659530000091763
24,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.33946569999534404
25,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.32333180000568973
26,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.3220385000022361
27,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.38621730000159005
28,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.3485770999977831
29,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.3174689000006765
0,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5633515000008629
1,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5572087000036845
2,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5221964000011212
3,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.4950892999986536
4,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5207943000059458
5,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5283622999995714
6,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.563626999995904
7,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.4988610000000335
8,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.4909499000059441
9,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5604538000043249
10,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5066944999998668
11,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5247103000001516
12,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5578004000053625
13,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5086317000022973
14,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5159320999955526
15,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.48419250000006286
16,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5346610999986297
17,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5301097999981721
18,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5078758000017842
19,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5030028999972274
20,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.47653160000481876
21,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.4617976000008639
22,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5033024000003934
23,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.49530489999597194
24,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5276204999972833
25,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.49543180000182474
26,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5572629000016605
27,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.4761221000007936
28,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.46668059999501565
29,2750,3163,413,0,0.15,0,2338,412,69,69,413,40,0.5584734000003664
0,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7259125000055064
1,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7276229999988573
2,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7518630999984453
3,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7193753999963519
4,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7588608999940334
5,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7290532000042731
6,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7046977999998489
7,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7030248000010033
8,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7067240999967908
9,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7319433000011486
10,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7482789999994566
11,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.8257653000036953
12,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.8264931000012439
13,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.8574326999951154
14,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7989909000025364
15,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7834397999977227
16,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7799426999990828
17,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.781501900004514
18,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.6791704000061145
19,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7558462000015425
20,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.8282385999991675
21,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7892059000005247
22,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.8118927000032272
23,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7572947000007844
24,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7806813999995939
25,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.6883235000059358
26,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.8621171999984654
27,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7465964000002714
28,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.7680651000046055
29,2750,3300,550,0,0.2,0,2311,439,0,0,550,40,0.8518960000001243
0,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.28052300000126706
1,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.22466890000214335
2,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.27817249999498017
3,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.2521640999984811
4,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.2783032000006642
5,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.2273406000022078
6,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.2647584000005736
7,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.2784892999989097
8,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.2804379000008339
9,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.22793809999711812
10,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.278023500002746
11,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.2467365999982576
12,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.27452019999327604
13,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.2226026999996975
14,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.2219251999995322
15,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.22055040000122972
16,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.22258429999783402
17,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.23707740000099875
18,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.23559209999802988
19,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.21999459999642568
20,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.23273920000065118
21,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.22471750000113389
22,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.25663799999892944
23,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.22042140000121435
24,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.24685670000326354
25,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.23250840000400785
26,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.2601624000017182
27,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.22038880000036443
28,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.21960480000416283
29,3000,3150,150,0,0.05,0,2617,383,225,225,150,40,0.2217880000025616
0,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.34862340000108816
1,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3409553999954369
2,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.401614200003678
3,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3734259999982896
4,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3399260999940452
5,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3498655000003055
6,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3428330000024289
7,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.4028976999979932
8,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3994472000049427
9,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.402163600003405
10,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3538081000006059
11,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3420190000033472
12,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3489650999981677
13,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.4008802999960608
14,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.37702339999668766
15,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.40153089999512304
16,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.34122190000198316
17,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3556160000007367
18,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.34841749999759486
19,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3251879999952507
20,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.4033711999945808
21,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3381969000038225
22,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.36727769999561133
23,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3430727000013576
24,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.39427219999925
25,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3397573999973247
26,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.36577499999839347
27,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3863807000016095
28,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3572402000063448
29,3000,3300,300,0,0.1,0,2557,443,150,150,300,40,0.3495016000015312
0,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.6536544999980833
1,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.6426725999990595
2,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.6060052000029827
3,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5476840999981505
4,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5982323000062024
5,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5887191000001621
6,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5804049999933341
7,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.6063456999982009
8,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5569657999949413
9,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.6113829000023543
10,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5588587000020198
11,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5564446999997017
12,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5449770999985049
13,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5200313000023016
14,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5423216999988654
15,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5566898999968544
16,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5414008000007016
17,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5554360000023735
18,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5533989000032307
19,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5832115000011981
20,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5434309999982361
21,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.543465800001286
22,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5459002999996301
23,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.563118799997028
24,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.6409731000021566
25,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5422684000004665
26,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.6012285999968299
27,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5455354999940027
28,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.5847750000029919
29,3000,3450,450,0,0.15,0,2549,451,75,75,450,40,0.566206700001203
0,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8991894000064349
1,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.9007352000044193
2,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8258492999957525
3,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8923623999944539
4,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8441382000019075
5,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8687401999995927
6,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8751176999940071
7,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8547755999970832
8,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8269121000048472
9,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8389097999970545
10,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.9205228999999235
11,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8734366999997292
12,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8376340000031632
13,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8424624000035692
14,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8196079999979702
15,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8525627999988501
16,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8493739999976242
17,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.9087876999983564
18,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8976810999956797
19,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8922604999970645
20,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8749010000028647
21,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8974271999977645
22,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8343018000014126
23,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.8684183999939705
24,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.9261134000043967
25,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.9449878999948851
26,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,1.075661200004106
27,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.9689249000002746
28,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,1.078418299999612
29,3000,3600,600,0,0.2,0,2555,445,0,0,600,40,0.9552766000051633
0,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.31511119999777293
1,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.2660822999969241
2,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.26778139999805717
3,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.257976900000358
4,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.3168742000052589
5,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.25824139999895124
6,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.2573132000034093
7,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.2566690000021481
8,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.2653398999973433
9,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.2895053999964148
10,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.25649159999738913
11,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.25694409999414347
12,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.3148492999971495
13,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.25667999999859603
14,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.25644760000432143
15,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.296248700004071
16,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.25756510000064736
17,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.26608200000191573
18,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.25772419999702834
19,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.258175900002243
20,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.27822890000243206
21,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.2565680000043358
22,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.31715669999539386
23,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.25731419999647187
24,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.2694917999979225
25,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.2788566000017454
26,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.2615425999974832
27,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.2574324000015622
28,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.26627819999703206
29,3250,3413,163,0,0.05,0,2826,424,244,244,163,40,0.27565250000043306
0,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.45173890000296524
1,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.39237420000426937
2,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.4032103999998071
3,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.40544479999516625
4,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.43071469999995315
5,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.4014381999950274
6,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.4182046999994782
7,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.436273400002392
8,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.39188540000031935
9,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.3946374000006472
10,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.39039469999988796
11,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.4523410999972839
12,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.4479591000053915
13,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.3959450999973342
14,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.45296309999685036
15,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.4340362000002642
16,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.43226709999726154
17,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.45423289999598637
18,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.44415049999952316
19,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.42318820000218693
20,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.471374000000651
21,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.45085690000269096
22,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.4151025999963167
23,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.4499869000064791
24,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.3886983999982476
25,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.38949290000164183
26,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.38590770000155317
27,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.40313359999709064
28,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.39224950000061654
29,3250,3575,325,0,0.1,0,2767,483,163,163,325,40,0.3977415999979712
0,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6337442000003648
1,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6413829000011901
2,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6801116999995429
3,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6744170000019949
4,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6417583000002196
5,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.632618999996339
6,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6607633000021451
7,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6599817999958759
8,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.631911399999808
9,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6887306999997236
10,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6897657000008621
11,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6232684999995399
12,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6262620999987121
13,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6584836999973049
14,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6854795000035665
15,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6740924000041559
16,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6907853000011528
17,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6309495999958017
18,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6989434999995865
19,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6354779999965103
20,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6262652000004891
21,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6514667000010377
22,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6276211000003968
23,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.664574199996423
24,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6705919000014546
25,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6794588999982807
26,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6595757999966736
27,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6590035999979591
28,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6270826999971177
29,3250,3738,488,0,0.15,0,2773,477,82,82,488,40,0.6609012999979313
0,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,1.00352930000372
1,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9722400999962701
2,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,1.0310193000041181
3,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9995568000013009
4,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9664864000005764
5,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9817018000030657
6,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,1.036578200000804
7,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.96947789999831
8,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.940641000001051
9,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9974223000026541
10,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9817180999962147
11,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9905526000002283
12,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.962802299996838
13,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9183903999946779
14,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9646677000055206
15,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9739403000057791
16,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,1.019708100000571
17,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9705123999956413
18,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9871415000015986
19,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9904984000022523
20,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9742639000032796
21,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.987135199997283
22,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.968086900000344
23,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9436394000003929
24,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9646610999989207
25,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,1.0319645999989007
26,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,1.0330729000052088
27,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9754218999951263
28,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,0.9539080999966245
29,3250,3900,650,0,0.2,0,2777,473,0,0,650,40,1.0213694999984
0,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.300247400002263
1,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.3585582000014256
2,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.2966681000034441
3,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.29844809999485733
4,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.2976201999990735
5,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.31415109999943525
6,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.298145900000236
7,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.2971170000018901
8,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.3582894999999553
9,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.33387429999856977
10,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.3068437000038102
11,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.356596300000092
12,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.3006502999996883
13,3500,3675,175,0,0.05,0,3034,466,263,263,175,40,0.31784480000351323
