Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,nContraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
0,250,250,13,0,0,156,94,0,0,13,0.001331699953880161
1,250,250,13,0,0,156,94,0,0,13,0.001038899994455278
2,250,250,13,0,0,156,94,0,0,13,0.0014432999887503684
3,250,250,13,0,0,156,94,0,0,13,0.0010585999698378146
4,250,250,13,0,0,156,94,0,0,13,9.835000382736325E-4
5,250,250,13,0,0,156,94,0,0,13,0.0012165000080130994
6,250,250,13,0,0,156,94,0,0,13,0.0011002999963238835
7,250,250,13,0,0,156,94,0,0,13,9.839999838732183E-4
8,250,250,13,0,0,156,94,0,0,13,9.550999966450036E-4
9,250,250,13,0,0,156,94,0,0,13,0.0010316000552847981
10,250,250,13,0,0,156,94,0,0,13,9.669000282883644E-4
11,250,250,13,0,0,156,94,0,0,13,9.761999826878309E-4
12,250,250,13,0,0,156,94,0,0,13,0.001256000017747283
13,250,250,13,0,0,156,94,0,0,13,0.0011193999671377242
14,250,250,13,0,0,156,94,0,0,13,9.530999814160168E-4
15,250,250,13,0,0,156,94,0,0,13,9.548999951221049E-4
16,250,250,13,0,0,156,94,0,0,13,0.0010367000359110534
17,250,250,13,0,0,156,94,0,0,13,9.713000035844743E-4
18,250,250,13,0,0,156,94,0,0,13,9.396999957971275E-4
19,250,250,13,0,0,156,94,0,0,13,0.0010637000086717308
20,250,250,13,0,0,156,94,0,0,13,0.0010032000136561692
21,250,250,13,0,0,156,94,0,0,13,0.001102800015360117
22,250,250,13,0,0,156,94,0,0,13,9.568000095896423E-4
23,250,250,13,0,0,156,94,0,0,13,0.0010179999517276883
24,250,250,13,0,0,156,94,0,0,13,9.847000474110246E-4
25,250,250,13,0,0,156,94,0,0,13,9.634000016376376E-4
26,250,250,13,0,0,156,94,0,0,13,9.818999678827822E-4
27,250,250,13,0,0,156,94,0,0,13,0.001003699959255755
28,250,250,13,0,0,156,94,0,0,13,9.674999746493995E-4
29,250,250,13,0,0,156,94,0,0,13,9.81000019237399E-4
0,250,250,25,0,0,166,84,0,0,25,0.0013700000126846135
1,250,250,25,0,0,166,84,0,0,25,0.00148760003503412
2,250,250,25,0,0,166,84,0,0,25,0.0014502000412903726
3,250,250,25,0,0,166,84,0,0,25,0.0016009000246413052
4,250,250,25,0,0,166,84,0,0,25,0.0013867999659851193
5,250,250,25,0,0,166,84,0,0,25,0.0012659000349231064
6,250,250,25,0,0,166,84,0,0,25,0.0015237000188790262
7,250,250,25,0,0,166,84,0,0,25,0.001277300005313009
8,250,250,25,0,0,166,84,0,0,25,0.001247700012754649
9,250,250,25,0,0,166,84,0,0,25,0.0015685000107623637
10,250,250,25,0,0,166,84,0,0,25,0.001382599992211908
11,250,250,25,0,0,166,84,0,0,25,0.0014045999851077795
12,250,250,25,0,0,166,84,0,0,25,0.0013632000191137195
13,250,250,25,0,0,166,84,0,0,25,0.0012630000128410757
14,250,250,25,0,0,166,84,0,0,25,0.0012407000176608562
15,250,250,25,0,0,166,84,0,0,25,0.0013769999495707452
16,250,250,25,0,0,166,84,0,0,25,0.0012932000099681318
17,250,250,25,0,0,166,84,0,0,25,0.001235600037034601
18,250,250,25,0,0,166,84,0,0,25,0.0015162000199779868
19,250,250,25,0,0,166,84,0,0,25,0.0012587999808602035
20,250,250,25,0,0,166,84,0,0,25,0.0012433999800123274
21,250,250,25,0,0,166,84,0,0,25,0.0015338999801315367
22,250,250,25,0,0,166,84,0,0,25,0.0012730999733321369
23,250,250,25,0,0,166,84,0,0,25,0.0012502000317908823
24,250,250,25,0,0,166,84,0,0,25,0.001395600032992661
25,250,250,25,0,0,166,84,0,0,25,0.001441699976567179
26,250,250,25,0,0,166,84,0,0,25,0.0013387000071816146
27,250,250,25,0,0,166,84,0,0,25,0.0015020000282675028
28,250,250,25,0,0,166,84,0,0,25,0.0013604999985545874
29,250,250,25,0,0,166,84,0,0,25,0.001323400007095188
0,250,250,38,0,0,197,53,0,0,38,0.0013476000167429447
1,250,250,38,0,0,197,53,0,0,38,0.00130390003323555
2,250,250,38,0,0,197,53,0,0,38,0.0014469000161625445
3,250,250,38,0,0,197,53,0,0,38,0.0014279999886639416
4,250,250,38,0,0,197,53,0,0,38,0.0013896999880671501
5,250,250,38,0,0,197,53,0,0,38,0.0015694000176154077
6,250,250,38,0,0,197,53,0,0,38,0.0013898999895900488
7,250,250,38,0,0,197,53,0,0,38,0.0013701000134460628
8,250,250,38,0,0,197,53,0,0,38,0.001355100015643984
9,250,250,38,0,0,197,53,0,0,38,0.0012817999813705683
10,250,250,38,0,0,197,53,0,0,38,0.001253900001756847
11,250,250,38,0,0,197,53,0,0,38,0.001399700006004423
12,250,250,38,0,0,197,53,0,0,38,0.0013094000169076025
13,250,250,38,0,0,197,53,0,0,38,0.001278200012166053
14,250,250,38,0,0,197,53,0,0,38,0.0013686000020243227
15,250,250,38,0,0,197,53,0,0,38,0.001289699983317405
16,250,250,38,0,0,197,53,0,0,38,0.0012450000504031777
17,250,250,38,0,0,197,53,0,0,38,0.0013566999696195126
18,250,250,38,0,0,197,53,0,0,38,0.0012861000141128898
19,250,250,38,0,0,197,53,0,0,38,0.0012803999707102776
20,250,250,38,0,0,197,53,0,0,38,0.0014487000298686326
21,250,250,38,0,0,197,53,0,0,38,0.0012844999437220395
22,250,250,38,0,0,197,53,0,0,38,0.0012645000242628157
23,250,250,38,0,0,197,53,0,0,38,0.0014121999847702682
24,250,250,38,0,0,197,53,0,0,38,0.0013552000164054334
25,250,250,38,0,0,197,53,0,0,38,0.00154079997446388
26,250,250,38,0,0,197,53,0,0,38,0.0014435999910347164
27,250,250,38,0,0,197,53,0,0,38,0.0013849000097252429
28,250,250,38,0,0,197,53,0,0,38,0.0016836000140756369
29,250,250,38,0,0,197,53,0,0,38,0.0013429999817162752
0,250,250,50,0,0,211,39,0,0,50,0.002049999951850623
1,250,250,50,0,0,211,39,0,0,50,0.001980800007004291
2,250,250,50,0,0,211,39,0,0,50,0.002174499968532473
3,250,250,50,0,0,211,39,0,0,50,0.0019258999964222312
4,250,250,50,0,0,211,39,0,0,50,0.002531200007069856
5,250,250,50,0,0,211,39,0,0,50,0.0021262000082060695
6,250,250,50,0,0,211,39,0,0,50,0.0021389999892562628
7,250,250,50,0,0,211,39,0,0,50,0.0019189000013284385
8,250,250,50,0,0,211,39,0,0,50,0.002498699992429465
9,250,250,50,0,0,211,39,0,0,50,0.0019245000439696014
10,250,250,50,0,0,211,39,0,0,50,0.0021135000279173255
11,250,250,50,0,0,211,39,0,0,50,0.0019044000073336065
12,250,250,50,0,0,211,39,0,0,50,0.0019558999920263886
13,250,250,50,0,0,211,39,0,0,50,0.0020166999893262982
14,250,250,50,0,0,211,39,0,0,50,0.002120700024534017
15,250,250,50,0,0,211,39,0,0,50,0.005341600044630468
16,250,250,50,0,0,211,39,0,0,50,0.002155099995434284
17,250,250,50,0,0,211,39,0,0,50,0.0019155999762006104
18,250,250,50,0,0,211,39,0,0,50,0.0021371000329963863
19,250,250,50,0,0,211,39,0,0,50,0.0019143999670632184
20,250,250,50,0,0,211,39,0,0,50,0.0019576000049710274
21,250,250,50,0,0,211,39,0,0,50,0.0019360000151209533
22,250,250,50,0,0,211,39,0,0,50,0.0018906000186689198
23,250,250,50,0,0,211,39,0,0,50,0.0020075999782420695
24,250,250,50,0,0,211,39,0,0,50,0.0019025999936275184
25,250,250,50,0,0,211,39,0,0,50,0.0020034000044688582
26,250,250,50,0,0,211,39,0,0,50,0.0019021000480279326
27,250,250,50,0,0,211,39,0,0,50,0.0019509000121615827
28,250,250,50,0,0,211,39,0,0,50,0.0019189000013284385
29,250,250,50,0,0,211,39,0,0,50,0.0018839999684132636
0,500,500,25,0,0,334,166,0,0,25,0.0021448999759741127
1,500,500,25,0,0,334,166,0,0,25,0.0022588999709114432
2,500,500,25,0,0,334,166,0,0,25,0.002222799987066537
3,500,500,25,0,0,334,166,0,0,25,0.002319200022611767
4,500,500,25,0,0,334,166,0,0,25,0.00242089998209849
5,500,500,25,0,0,334,166,0,0,25,0.002529199991840869
6,500,500,25,0,0,334,166,0,0,25,0.002380100020673126
7,500,500,25,0,0,334,166,0,0,25,0.0027354999911040068
8,500,500,25,0,0,334,166,0,0,25,0.002449000021442771
9,500,500,25,0,0,334,166,0,0,25,0.0022722999565303326
10,500,500,25,0,0,334,166,0,0,25,0.002488900034222752
11,500,500,25,0,0,334,166,0,0,25,0.002341300016269088
12,500,500,25,0,0,334,166,0,0,25,0.002220100024715066
13,500,500,25,0,0,334,166,0,0,25,0.0024123999755829573
14,500,500,25,0,0,334,166,0,0,25,0.0021163999917916954
15,500,500,25,0,0,334,166,0,0,25,0.0021907000336796045
16,500,500,25,0,0,334,166,0,0,25,0.002108599990606308
17,500,500,25,0,0,334,166,0,0,25,0.002162699995096773
18,500,500,25,0,0,334,166,0,0,25,0.0022761999862268567
19,500,500,25,0,0,334,166,0,0,25,0.002259699977003038
20,500,500,25,0,0,334,166,0,0,25,0.002334199962206185
21,500,500,25,0,0,334,166,0,0,25,0.0024544000043533742
22,500,500,25,0,0,334,166,0,0,25,0.0021430000197142363
23,500,500,25,0,0,334,166,0,0,25,0.0022459999890998006
24,500,500,25,0,0,334,166,0,0,25,0.0022119000204838812
25,500,500,25,0,0,334,166,0,0,25,0.0022157999919727445
26,500,500,25,0,0,334,166,0,0,25,0.002508100005798042
27,500,500,25,0,0,334,166,0,0,25,0.0021315999911166728
28,500,500,25,0,0,334,166,0,0,25,0.0023930000024847686
29,500,500,25,0,0,334,166,0,0,25,0.002337499987334013
0,500,500,50,0,0,355,145,0,0,50,0.0031584000098519027
1,500,500,50,0,0,355,145,0,0,50,0.003209899994544685
2,500,500,50,0,0,355,145,0,0,50,0.0029619999695569277
3,500,500,50,0,0,355,145,0,0,50,0.0030949999927543104
4,500,500,50,0,0,355,145,0,0,50,0.0029421999934129417
5,500,500,50,0,0,355,145,0,0,50,0.0029405999812297523
6,500,500,50,0,0,355,145,0,0,50,0.0030509000062011182
7,500,500,50,0,0,355,145,0,0,50,0.0031253000488504767
8,500,500,50,0,0,355,145,0,0,50,0.002906500012613833
9,500,500,50,0,0,355,145,0,0,50,0.003048799990210682
10,500,500,50,0,0,355,145,0,0,50,0.0032835000311024487
11,500,500,50,0,0,355,145,0,0,50,0.004572900012135506
12,500,500,50,0,0,355,145,0,0,50,0.004272599995601922
13,500,500,50,0,0,355,145,0,0,50,0.0031882000039331615
14,500,500,50,0,0,355,145,0,0,50,0.0031125000095926225
15,500,500,50,0,0,355,145,0,0,50,0.0030414999928325415
16,500,500,50,0,0,355,145,0,0,50,0.003291499975603074
17,500,500,50,0,0,355,145,0,0,50,0.0030332999886013567
18,500,500,50,0,0,355,145,0,0,50,0.0030154999694786966
19,500,500,50,0,0,355,145,0,0,50,0.0029356000013649464
20,500,500,50,0,0,355,145,0,0,50,0.00330839998787269
21,500,500,50,0,0,355,145,0,0,50,0.0039567999774590135
22,500,500,50,0,0,355,145,0,0,50,0.0031461999751627445
23,500,500,50,0,0,355,145,0,0,50,0.0031079999753274024
24,500,500,50,0,0,355,145,0,0,50,0.0032840000349096954
25,500,500,50,0,0,355,145,0,0,50,0.003545000043231994
26,500,500,50,0,0,355,145,0,0,50,0.0037460000021383166
27,500,500,50,0,0,355,145,0,0,50,0.0030049000051803887
28,500,500,50,0,0,355,145,0,0,50,0.0029790999833494425
29,500,500,50,0,0,355,145,0,0,50,0.0031841000309213996
0,500,500,75,0,0,399,101,0,0,75,0.003956500033382326
1,500,500,75,0,0,399,101,0,0,75,0.004161999968346208
2,500,500,75,0,0,399,101,0,0,75,0.0043049000087194145
3,500,500,75,0,0,399,101,0,0,75,0.0038677999982610345
4,500,500,75,0,0,399,101,0,0,75,0.0040599999483674765
5,500,500,75,0,0,399,101,0,0,75,0.0039018000243231654
6,500,500,75,0,0,399,101,0,0,75,0.003978300024755299
7,500,500,75,0,0,399,101,0,0,75,0.003954300016630441
8,500,500,75,0,0,399,101,0,0,75,0.004306199960410595
9,500,500,75,0,0,399,101,0,0,75,0.00398710003355518
10,500,500,75,0,0,399,101,0,0,75,0.003987999982200563
11,500,500,75,0,0,399,101,0,0,75,0.004030400014016777
12,500,500,75,0,0,399,101,0,0,75,0.0038006000104360282
13,500,500,75,0,0,399,101,0,0,75,0.003895999980159104
14,500,500,75,0,0,399,101,0,0,75,0.0038840000052005053
15,500,500,75,0,0,399,101,0,0,75,0.004074199998285621
16,500,500,75,0,0,399,101,0,0,75,0.004039799969177693
17,500,500,75,0,0,399,101,0,0,75,0.0041538000223226845
18,500,500,75,0,0,399,101,0,0,75,0.004023900022730231
19,500,500,75,0,0,399,101,0,0,75,0.004103900049813092
20,500,500,75,0,0,399,101,0,0,75,0.0038274999824352562
21,500,500,75,0,0,399,101,0,0,75,0.003879199968650937
22,500,500,75,0,0,399,101,0,0,75,0.0039795999764464796
23,500,500,75,0,0,399,101,0,0,75,0.00422110001090914
24,500,500,75,0,0,399,101,0,0,75,0.004218899994157255
25,500,500,75,0,0,399,101,0,0,75,0.004105400003027171
26,500,500,75,0,0,399,101,0,0,75,0.0042854000348597765
27,500,500,75,0,0,399,101,0,0,75,0.0041749999509193
28,500,500,75,0,0,399,101,0,0,75,0.0041318999719806015
29,500,500,75,0,0,399,101,0,0,75,0.003863499965518713
0,500,500,100,0,0,428,72,0,0,100,0.004266400006599724
1,500,500,100,0,0,428,72,0,0,100,0.0041631999774836
2,500,500,100,0,0,428,72,0,0,100,0.004024399968329817
3,500,500,100,0,0,428,72,0,0,100,0.004127099993638694
4,500,500,100,0,0,428,72,0,0,100,0.003928699996322393
5,500,500,100,0,0,428,72,0,0,100,0.003971000027377158
6,500,500,100,0,0,428,72,0,0,100,0.003997799998614937
7,500,500,100,0,0,428,72,0,0,100,0.004084999964106828
8,500,500,100,0,0,428,72,0,0,100,0.00413509999634698
9,500,500,100,0,0,428,72,0,0,100,0.004353199969045818
10,500,500,100,0,0,428,72,0,0,100,0.004081000050064176
11,500,500,100,0,0,428,72,0,0,100,0.004074600001331419
12,500,500,100,0,0,428,72,0,0,100,0.00416169996606186
13,500,500,100,0,0,428,72,0,0,100,0.004415599978528917
14,500,500,100,0,0,428,72,0,0,100,0.003971099969930947
15,500,500,100,0,0,428,72,0,0,100,0.003970000019762665
16,500,500,100,0,0,428,72,0,0,100,0.005610699998214841
17,500,500,100,0,0,428,72,0,0,100,0.003999000007752329
18,500,500,100,0,0,428,72,0,0,100,0.00411290000192821
19,500,500,100,0,0,428,72,0,0,100,0.00414249999448657
20,500,500,100,0,0,428,72,0,0,100,0.00441380002303049
21,500,500,100,0,0,428,72,0,0,100,0.004166099999565631
22,500,500,100,0,0,428,72,0,0,100,0.003983000002335757
23,500,500,100,0,0,428,72,0,0,100,0.004188699997030199
24,500,500,100,0,0,428,72,0,0,100,0.004069699964020401
25,500,500,100,0,0,428,72,0,0,100,0.003943599993363023
26,500,500,100,0,0,428,72,0,0,100,0.004214800021145493
27,500,500,100,0,0,428,72,0,0,100,0.003976200008764863
28,500,500,100,0,0,428,72,0,0,100,0.004131999972742051
29,500,500,100,0,0,428,72,0,0,100,0.003994099970441312
0,750,750,38,0,0,466,284,0,0,38,0.003673699975479394
1,750,750,38,0,0,466,284,0,0,38,0.0037176000187173486
2,750,750,38,0,0,466,284,0,0,38,0.00377960002515465
3,750,750,38,0,0,466,284,0,0,38,0.00372480001533404
4,750,750,38,0,0,466,284,0,0,38,0.004061700019519776
5,750,750,38,0,0,466,284,0,0,38,0.003742300032172352
6,750,750,38,0,0,466,284,0,0,38,0.003840700024738908
7,750,750,38,0,0,466,284,0,0,38,0.0036841000546701252
8,750,750,38,0,0,466,284,0,0,38,0.0038521999958902597
9,750,750,38,0,0,466,284,0,0,38,0.004499100032262504
10,750,750,38,0,0,466,284,0,0,38,0.004134699993301183
11,750,750,38,0,0,466,284,0,0,38,0.0037181999650783837
12,750,750,38,0,0,466,284,0,0,38,0.0036896999808959663
13,750,750,38,0,0,466,284,0,0,38,0.003815000003669411
14,750,750,38,0,0,466,284,0,0,38,0.004058299993630499
15,750,750,38,0,0,466,284,0,0,38,0.004177699971478432
16,750,750,38,0,0,466,284,0,0,38,0.0038165999576449394
17,750,750,38,0,0,466,284,0,0,38,0.0038552999612875283
18,750,750,38,0,0,466,284,0,0,38,0.003861700010020286
19,750,750,38,0,0,466,284,0,0,38,0.003907299949787557
20,750,750,38,0,0,466,284,0,0,38,0.004431000037584454
21,750,750,38,0,0,466,284,0,0,38,0.003927100042346865
22,750,750,38,0,0,466,284,0,0,38,0.00415279995650053
23,750,750,38,0,0,466,284,0,0,38,0.004132799978833646
24,750,750,38,0,0,466,284,0,0,38,0.004066900000907481
25,750,750,38,0,0,466,284,0,0,38,0.0038443999947048724
26,750,750,38,0,0,466,284,0,0,38,0.0036800000234507024
27,750,750,38,0,0,466,284,0,0,38,0.0038954000337980688
28,750,750,38,0,0,466,284,0,0,38,0.003869999956805259
29,750,750,38,0,0,466,284,0,0,38,0.003934100037440658
0,750,750,75,0,0,527,223,0,0,75,0.005459400010295212
1,750,750,75,0,0,527,223,0,0,75,0.005474200006574392
2,750,750,75,0,0,527,223,0,0,75,0.005884599988348782
3,750,750,75,0,0,527,223,0,0,75,0.005713000020477921
4,750,750,75,0,0,527,223,0,0,75,0.006777599977795035
5,750,750,75,0,0,527,223,0,0,75,0.005705800023861229
6,750,750,75,0,0,527,223,0,0,75,0.0056514000170864165
7,750,750,75,0,0,527,223,0,0,75,0.005415899970103055
8,750,750,75,0,0,527,223,0,0,75,0.005667799967341125
9,750,750,75,0,0,527,223,0,0,75,0.005482200009282678
10,750,750,75,0,0,527,223,0,0,75,0.00558709999313578
11,750,750,75,0,0,527,223,0,0,75,0.005377199966460466
12,750,750,75,0,0,527,223,0,0,75,0.005463999987114221
13,750,750,75,0,0,527,223,0,0,75,0.00579899997683242
14,750,750,75,0,0,527,223,0,0,75,0.005471399985253811
15,750,750,75,0,0,527,223,0,0,75,0.00575020001269877
16,750,750,75,0,0,527,223,0,0,75,0.0053057000041007996
17,750,750,75,0,0,527,223,0,0,75,0.005152900004759431
18,750,750,75,0,0,527,223,0,0,75,0.005143799993675202
19,750,750,75,0,0,527,223,0,0,75,0.0052411999786272645
20,750,750,75,0,0,527,223,0,0,75,0.005049500032328069
21,750,750,75,0,0,527,223,0,0,75,0.005494699988048524
22,750,750,75,0,0,527,223,0,0,75,0.005472199991345406
23,750,750,75,0,0,527,223,0,0,75,0.005151099991053343
24,750,750,75,0,0,527,223,0,0,75,0.0052352999919094145
25,750,750,75,0,0,527,223,0,0,75,0.005456099985167384
26,750,750,75,0,0,527,223,0,0,75,0.0054691999685019255
27,750,750,75,0,0,527,223,0,0,75,0.0053595000063069165
28,750,750,75,0,0,527,223,0,0,75,0.006543900002725422
29,750,750,75,0,0,527,223,0,0,75,0.0051939000259153545
0,750,750,113,0,0,595,155,0,0,113,0.006131700007244945
1,750,750,113,0,0,595,155,0,0,113,0.006488300045020878
2,750,750,113,0,0,595,155,0,0,113,0.006256700027734041
3,750,750,113,0,0,595,155,0,0,113,0.006425300030969083
4,750,750,113,0,0,595,155,0,0,113,0.006506300007458776
5,750,750,113,0,0,595,155,0,0,113,0.006257200031541288
6,750,750,113,0,0,595,155,0,0,113,0.006500900024548173
7,750,750,113,0,0,595,155,0,0,113,0.006431900023017079
8,750,750,113,0,0,595,155,0,0,113,0.006279899971559644
9,750,750,113,0,0,595,155,0,0,113,0.006433199974708259
10,750,750,113,0,0,595,155,0,0,113,0.006357300037052482
11,750,750,113,0,0,595,155,0,0,113,0.0067119000013917685
12,750,750,113,0,0,595,155,0,0,113,0.007188199961092323
13,750,750,113,0,0,595,155,0,0,113,0.006162199948448688
14,750,750,113,0,0,595,155,0,0,113,0.006159099983051419
15,750,750,113,0,0,595,155,0,0,113,0.006190100044477731
16,750,750,113,0,0,595,155,0,0,113,0.0063233000109903514
17,750,750,113,0,0,595,155,0,0,113,0.006481299991719425
18,750,750,113,0,0,595,155,0,0,113,0.007641499978490174
19,750,750,113,0,0,595,155,0,0,113,0.006489200051873922
20,750,750,113,0,0,595,155,0,0,113,0.006354900018777698
21,750,750,113,0,0,595,155,0,0,113,0.0062615000060759485
22,750,750,113,0,0,595,155,0,0,113,0.006281499983742833
23,750,750,113,0,0,595,155,0,0,113,0.006306600000243634
24,750,750,113,0,0,595,155,0,0,113,0.006446699961088598
25,750,750,113,0,0,595,155,0,0,113,0.006444600003305823
26,750,750,113,0,0,595,155,0,0,113,0.006114999996498227
27,750,750,113,0,0,595,155,0,0,113,0.0062682999996468425
28,750,750,113,0,0,595,155,0,0,113,0.006711499998345971
29,750,750,113,0,0,595,155,0,0,113,0.006431299960240722
0,750,750,150,0,0,646,104,0,0,150,0.007617599971126765
1,750,750,150,0,0,646,104,0,0,150,0.007969300029799342
2,750,750,150,0,0,646,104,0,0,150,0.00844799994956702
3,750,750,150,0,0,646,104,0,0,150,0.0085873999632895
4,750,750,150,0,0,646,104,0,0,150,0.0077052999986335635
5,750,750,150,0,0,646,104,0,0,150,0.007946900033857673
6,750,750,150,0,0,646,104,0,0,150,0.008738200005609542
7,750,750,150,0,0,646,104,0,0,150,0.009093900036532432
8,750,750,150,0,0,646,104,0,0,150,0.023864999995566905
9,750,750,150,0,0,646,104,0,0,150,0.008899000007659197
10,750,750,150,0,0,646,104,0,0,150,0.013273000018671155
11,750,750,150,0,0,646,104,0,0,150,0.007910099986474961
12,750,750,150,0,0,646,104,0,0,150,0.007635700050741434
13,750,750,150,0,0,646,104,0,0,150,0.010317699983716011
14,750,750,150,0,0,646,104,0,0,150,0.008070499985478818
15,750,750,150,0,0,646,104,0,0,150,0.0077862999751232564
16,750,750,150,0,0,646,104,0,0,150,0.007803999993484467
17,750,750,150,0,0,646,104,0,0,150,0.009004799998365343
18,750,750,150,0,0,646,104,0,0,150,0.007822400017175823
19,750,750,150,0,0,646,104,0,0,150,0.007910600048489869
20,750,750,150,0,0,646,104,0,0,150,0.008352399978321046
21,750,750,150,0,0,646,104,0,0,150,0.007757199986372143
22,750,750,150,0,0,646,104,0,0,150,0.007922699966002256
23,750,750,150,0,0,646,104,0,0,150,0.0078864999813959
24,750,750,150,0,0,646,104,0,0,150,0.007956999994348735
25,750,750,150,0,0,646,104,0,0,150,0.007723300019279122
26,750,750,150,0,0,646,104,0,0,150,0.008239399990998209
27,750,750,150,0,0,646,104,0,0,150,0.00819620001129806
28,750,750,150,0,0,646,104,0,0,150,0.007914400019217283
29,750,750,150,0,0,646,104,0,0,150,0.007837200013455003
0,1000,1000,50,0,0,594,406,0,0,50,0.04410729999653995
1,1000,1000,50,0,0,594,406,0,0,50,0.01544730004388839
2,1000,1000,50,0,0,594,406,0,0,50,0.0117519999621436
3,1000,1000,50,0,0,594,406,0,0,50,0.010635800019372255
4,1000,1000,50,0,0,594,406,0,0,50,0.008849400037433952
5,1000,1000,50,0,0,594,406,0,0,50,0.008750799985136837
6,1000,1000,50,0,0,594,406,0,0,50,0.009979199967347085
7,1000,1000,50,0,0,594,406,0,0,50,0.009014500014018267
8,1000,1000,50,0,0,594,406,0,0,50,0.007786300033330917
9,1000,1000,50,0,0,594,406,0,0,50,0.00782569998409599
10,1000,1000,50,0,0,594,406,0,0,50,0.007720900001004338
11,1000,1000,50,0,0,594,406,0,0,50,0.0076089000212959945
12,1000,1000,50,0,0,594,406,0,0,50,0.009089200000744313
13,1000,1000,50,0,0,594,406,0,0,50,0.008159499964676797
14,1000,1000,50,0,0,594,406,0,0,50,0.008195800008252263
15,1000,1000,50,0,0,594,406,0,0,50,0.007919800002127886
16,1000,1000,50,0,0,594,406,0,0,50,0.009366900019813329
17,1000,1000,50,0,0,594,406,0,0,50,0.007818899990525097
18,1000,1000,50,0,0,594,406,0,0,50,0.006396499986294657
19,1000,1000,50,0,0,594,406,0,0,50,0.00759330001892522
20,1000,1000,50,0,0,594,406,0,0,50,0.006596799998078495
21,1000,1000,50,0,0,594,406,0,0,50,0.007136100030038506
22,1000,1000,50,0,0,594,406,0,0,50,0.007030299981124699
23,1000,1000,50,0,0,594,406,0,0,50,0.006416999967768788
24,1000,1000,50,0,0,594,406,0,0,50,0.006792499974835664
25,1000,1000,50,0,0,594,406,0,0,50,0.006717099982779473
26,1000,1000,50,0,0,594,406,0,0,50,0.0066719999886117876
27,1000,1000,50,0,0,594,406,0,0,50,0.006502299977000803
28,1000,1000,50,0,0,594,406,0,0,50,0.0068872999981977046
29,1000,1000,50,0,0,594,406,0,0,50,0.006748400046490133
0,1000,1000,100,0,0,692,308,0,0,100,0.00825840001925826
1,1000,1000,100,0,0,692,308,0,0,100,0.008026900002732873
2,1000,1000,100,0,0,692,308,0,0,100,0.007664099975954741
3,1000,1000,100,0,0,692,308,0,0,100,0.007551399990916252
4,1000,1000,100,0,0,692,308,0,0,100,0.007648500031791627
5,1000,1000,100,0,0,692,308,0,0,100,0.008660199993755668
6,1000,1000,100,0,0,692,308,0,0,100,0.00800209998851642
7,1000,1000,100,0,0,692,308,0,0,100,0.007014200033154339
8,1000,1000,100,0,0,692,308,0,0,100,0.0069488000008277595
9,1000,1000,100,0,0,692,308,0,0,100,0.0075379000045359135
10,1000,1000,100,0,0,692,308,0,0,100,0.007995899999514222
11,1000,1000,100,0,0,692,308,0,0,100,0.0068394000409170985
12,1000,1000,100,0,0,692,308,0,0,100,0.0069136000238358974
13,1000,1000,100,0,0,692,308,0,0,100,0.006812399951741099
14,1000,1000,100,0,0,692,308,0,0,100,0.006836299959104508
15,1000,1000,100,0,0,692,308,0,0,100,0.006878799991682172
16,1000,1000,100,0,0,692,308,0,0,100,0.006973400013521314
17,1000,1000,100,0,0,692,308,0,0,100,0.006843099952675402
18,1000,1000,100,0,0,692,308,0,0,100,0.006898899970110506
19,1000,1000,100,0,0,692,308,0,0,100,0.00689669995335862
20,1000,1000,100,0,0,692,308,0,0,100,0.006876500032376498
21,1000,1000,100,0,0,692,308,0,0,100,0.006875400024000555
22,1000,1000,100,0,0,692,308,0,0,100,0.007293600006960332
23,1000,1000,100,0,0,692,308,0,0,100,0.007341899967286736
24,1000,1000,100,0,0,692,308,0,0,100,0.007300199999008328
25,1000,1000,100,0,0,692,308,0,0,100,0.007319199969060719
26,1000,1000,100,0,0,692,308,0,0,100,0.007372699968982488
27,1000,1000,100,0,0,692,308,0,0,100,0.006986199994571507
28,1000,1000,100,0,0,692,308,0,0,100,0.006793000036850572
29,1000,1000,100,0,0,692,308,0,0,100,0.006862199981696904
0,1000,1000,150,0,0,798,202,0,0,150,0.01204689999576658
1,1000,1000,150,0,0,798,202,0,0,150,0.012385100009851158
2,1000,1000,150,0,0,798,202,0,0,150,0.01144989999011159
3,1000,1000,150,0,0,798,202,0,0,150,0.011211599980015308
4,1000,1000,150,0,0,798,202,0,0,150,0.012464999977964908
5,1000,1000,150,0,0,798,202,0,0,150,0.011336199997458607
6,1000,1000,150,0,0,798,202,0,0,150,0.010670400050003082
7,1000,1000,150,0,0,798,202,0,0,150,0.011382800003048033
8,1000,1000,150,0,0,798,202,0,0,150,0.011564999993424863
9,1000,1000,150,0,0,798,202,0,0,150,0.010694800002966076
10,1000,1000,150,0,0,798,202,0,0,150,0.01863690000027418
11,1000,1000,150,0,0,798,202,0,0,150,0.010575799969956279
12,1000,1000,150,0,0,798,202,0,0,150,0.01063500001328066
13,1000,1000,150,0,0,798,202,0,0,150,0.009006100008264184
14,1000,1000,150,0,0,798,202,0,0,150,0.009100399969611317
15,1000,1000,150,0,0,798,202,0,0,150,0.010142499988432974
16,1000,1000,150,0,0,798,202,0,0,150,0.010195499984547496
